log,gear_proxy,t_start_s,clock,rpm_mean,rpm_span,rpm_sd,n_samples,ect_c,ect_age_s,speed_kmh,event_id,condition,being_tested,epoch
2026-09-04 22-23-38.zip,park_neutral,83251.51,23:07:31.51,652.5,55.0,10.97,164,,376.5,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83261.51,23:07:41.51,650.9,39.0,9.67,165,,386.5,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83271.51,23:07:51.51,652.0,52.0,12.33,165,,396.5,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83281.51,23:08:01.51,653.4,51.0,11.32,164,,406.5,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83291.51,23:08:11.51,653.1,37.0,9.2,164,,416.5,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83301.51,23:08:21.51,652.3,32.0,7.72,166,,426.5,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83311.51,23:08:31.51,651.8,23.0,4.99,166,,436.5,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83321.51,23:08:41.51,651.8,28.0,5.24,165,,446.5,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83331.51,23:08:51.51,650.4,41.0,7.66,87,,456.5,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83341.51,23:09:01.51,651.0,23.0,4.57,98,91.0,0.3,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83351.51,23:09:11.51,650.7,25.0,4.9,160,91.0,10.3,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83361.51,23:09:21.51,654.8,27.0,5.25,160,91.0,20.3,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83371.51,23:09:31.51,651.3,30.0,5.95,161,91.0,30.3,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83381.51,23:09:41.51,651.8,24.0,5.0,159,91.0,40.3,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83391.51,23:09:51.51,652.7,31.0,5.57,160,91.0,50.3,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83401.51,23:10:01.51,651.2,25.0,4.96,159,91.0,60.3,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83411.51,23:10:11.51,652.1,29.0,5.59,160,91.0,70.3,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83421.51,23:10:21.51,653.5,30.0,6.55,159,91.0,80.3,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83431.51,23:10:31.51,651.0,24.0,4.82,159,91.0,90.3,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83441.51,23:10:41.51,652.2,22.0,4.97,159,91.0,100.3,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83451.51,23:10:51.51,651.0,30.0,5.85,162,91.0,110.3,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83461.51,23:11:01.51,651.0,24.0,4.74,158,91.0,120.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83471.51,23:11:11.51,651.2,25.0,5.15,160,91.0,130.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83481.51,23:11:21.51,650.4,21.0,4.39,126,91.0,140.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83491.51,23:11:31.51,650.1,33.0,5.68,164,91.0,150.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83501.51,23:11:41.51,651.6,24.0,5.27,154,91.0,160.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83511.51,23:11:51.51,650.8,20.0,4.59,164,91.0,170.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83521.51,23:12:01.51,650.2,24.0,5.09,163,91.0,180.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83531.51,23:12:11.51,650.9,24.0,4.77,166,91.0,190.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83541.51,23:12:21.51,651.8,19.0,4.04,165,91.0,200.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83551.51,23:12:31.51,645.9,66.0,15.82,165,91.0,210.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83561.51,23:12:41.51,649.1,28.0,5.91,166,91.0,220.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83571.51,23:12:51.51,650.2,33.0,5.85,166,91.0,230.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83581.51,23:13:01.51,650.6,24.0,4.84,165,91.0,240.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83591.51,23:13:11.51,650.3,29.0,5.49,164,91.0,250.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83601.51,23:13:21.51,649.7,30.0,6.98,159,91.0,260.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83611.51,23:13:31.51,651.5,32.0,6.41,165,91.0,270.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83621.51,23:13:41.51,652.5,36.0,8.51,165,91.0,280.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83631.51,23:13:51.51,652.0,35.0,8.29,163,91.0,290.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83641.51,23:14:01.51,667.4,85.0,16.75,164,,300.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83651.51,23:14:11.51,654.1,31.0,6.86,161,,310.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83661.51,23:14:21.51,651.0,33.0,6.41,166,,320.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83671.51,23:14:31.51,650.9,31.0,7.71,119,,330.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83681.51,23:14:41.51,646.4,73.0,17.74,159,,340.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83691.51,23:14:51.51,651.7,46.0,10.23,161,,350.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83701.51,23:15:01.51,650.6,30.0,6.24,165,,360.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83711.51,23:15:11.51,651.2,27.0,5.38,165,,370.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83721.51,23:15:21.51,645.4,37.0,8.58,165,,380.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83731.51,23:15:31.51,646.0,33.0,6.61,164,,390.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83741.51,23:15:41.51,649.6,38.0,9.5,165,,400.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83751.51,23:15:51.51,652.4,39.0,10.07,163,,410.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83761.51,23:16:01.51,652.6,42.0,10.51,163,,420.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83771.51,23:16:11.51,652.6,25.0,6.53,137,,430.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83781.51,23:16:21.51,659.2,36.0,9.87,123,,440.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83791.51,23:16:31.51,655.4,29.0,6.81,164,,450.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83801.51,23:16:41.51,652.8,32.0,7.06,143,,460.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83811.51,23:16:51.51,653.2,39.0,9.89,56,,470.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83831.51,23:17:11.51,653.4,41.0,11.09,82,,490.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83841.51,23:17:21.51,652.9,38.0,7.58,130,,500.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83851.51,23:17:31.51,652.7,27.0,6.13,152,,510.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83861.51,23:17:41.51,651.2,33.0,6.89,144,,520.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83871.51,23:17:51.51,651.1,31.0,6.65,147,,530.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83881.51,23:18:01.51,651.3,41.0,8.21,150,,540.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83891.51,23:18:11.51,652.4,35.0,8.72,140,,550.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83901.51,23:18:21.51,652.6,42.0,10.44,148,,560.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83911.51,23:18:31.51,652.0,36.0,6.67,150,,570.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83921.51,23:18:41.51,651.5,23.0,5.02,136,,580.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83931.51,23:18:51.51,657.6,76.0,15.27,154,,590.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83941.51,23:19:01.51,653.8,33.0,7.63,154,,600.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83951.51,23:19:11.51,652.2,34.0,8.15,150,,610.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83961.51,23:19:21.51,651.2,37.0,9.51,152,,620.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83971.51,23:19:31.51,651.6,36.0,8.71,130,,630.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83981.51,23:19:41.51,644.6,44.0,10.06,139,,640.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,83991.51,23:19:51.51,650.7,32.0,6.87,151,,650.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84001.51,23:20:01.51,649.0,31.0,6.25,162,,660.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84011.51,23:20:11.51,650.5,38.0,7.31,166,,670.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84021.51,23:20:21.51,651.8,39.0,8.23,165,,680.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84031.51,23:20:31.51,650.2,40.0,10.09,166,,690.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84041.51,23:20:41.51,653.1,44.0,11.27,163,,700.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84051.51,23:20:51.51,651.9,38.0,8.66,165,,710.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84061.51,23:21:01.51,651.8,29.0,6.38,149,,720.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84071.51,23:21:11.51,650.8,26.0,4.47,165,,730.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84081.51,23:21:21.51,650.7,33.0,6.2,153,,740.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84091.51,23:21:31.51,651.2,45.0,8.89,165,,750.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84101.51,23:21:41.51,651.5,48.0,9.3,161,,760.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84111.51,23:21:51.51,652.2,37.0,9.08,89,,770.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84121.51,23:22:01.51,651.7,45.0,10.84,114,,780.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84131.51,23:22:11.51,652.1,46.0,10.43,156,,790.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84141.51,23:22:21.51,651.6,41.0,10.92,154,,800.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84151.51,23:22:31.51,653.2,40.0,9.32,157,,810.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84161.51,23:22:41.51,654.1,47.0,10.94,160,,820.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84171.51,23:22:51.51,652.3,41.0,9.1,155,,830.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84181.51,23:23:01.51,651.7,33.0,8.29,157,,840.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84191.51,23:23:11.51,652.3,39.0,8.39,159,,850.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84201.51,23:23:21.51,658.1,111.0,21.57,153,,860.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84211.51,23:23:31.51,660.0,53.0,11.04,157,,870.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84221.51,23:23:41.51,654.2,44.0,10.67,158,,880.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84231.51,23:23:51.51,649.9,37.0,9.18,113,,890.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84241.51,23:24:01.51,652.4,41.0,8.24,159,,900.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84251.51,23:24:11.51,647.3,63.0,12.56,164,,910.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84261.51,23:24:21.51,647.1,50.0,10.12,165,,920.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84271.51,23:24:31.51,650.0,49.0,11.21,164,,930.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84281.51,23:24:41.51,651.2,45.0,9.93,164,,940.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84291.51,23:24:51.51,652.3,34.0,8.16,166,,950.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84301.51,23:25:01.51,649.6,31.0,5.51,165,,960.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84311.51,23:25:11.51,652.6,31.0,7.46,163,,970.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84321.51,23:25:21.51,650.9,61.0,11.79,166,,980.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84331.51,23:25:31.51,652.6,45.0,10.88,165,,990.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84341.51,23:25:41.51,650.2,39.0,9.06,165,,1000.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84351.51,23:25:51.51,651.2,33.0,5.65,138,,1010.3,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84771.51,23:32:51.51,650.0,15.0,3.88,51,98.0,0.1,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84791.51,23:33:11.51,647.1,32.0,8.2,176,95.0,5.2,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84801.51,23:33:21.51,649.8,32.0,7.41,108,93.0,2.1,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84851.51,23:34:11.51,651.3,38.0,8.8,158,94.0,6.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84861.51,23:34:21.51,651.5,34.0,8.98,141,94.0,16.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84871.51,23:34:31.51,652.5,36.0,7.88,155,94.0,26.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84881.51,23:34:41.51,650.9,27.0,6.28,143,94.0,36.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84891.51,23:34:51.51,651.8,27.0,5.28,153,94.0,46.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84901.51,23:35:01.51,650.6,22.0,4.48,141,94.0,56.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84911.51,23:35:11.51,649.3,29.0,5.6,145,94.0,66.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84921.51,23:35:21.51,652.9,26.0,5.99,148,94.0,76.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84931.51,23:35:31.51,649.5,27.0,5.56,142,94.0,86.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84941.51,23:35:41.51,652.0,32.0,6.48,94,94.0,96.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84951.51,23:35:51.51,651.9,30.0,5.98,139,94.0,106.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84961.51,23:36:01.51,651.8,31.0,7.27,161,94.0,116.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84971.51,23:36:11.51,650.9,32.0,5.75,165,94.0,126.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84981.51,23:36:21.51,651.9,34.0,6.55,165,94.0,136.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,84991.51,23:36:31.51,650.6,28.0,4.87,164,94.0,146.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85001.51,23:36:41.51,658.1,100.0,18.65,165,94.0,156.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85011.51,23:36:51.51,655.8,38.0,8.44,165,94.0,166.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85021.51,23:37:01.51,652.4,42.0,9.92,164,94.0,176.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85031.51,23:37:11.51,649.8,44.0,10.91,164,94.0,186.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85041.51,23:37:21.51,651.1,43.0,10.27,166,94.0,196.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85051.51,23:37:31.51,645.3,38.0,9.27,163,94.0,206.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85061.51,23:37:41.51,651.8,45.0,10.3,153,94.0,216.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85071.51,23:37:51.51,652.1,38.0,9.63,159,94.0,226.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85081.51,23:38:01.51,653.3,41.0,8.99,157,94.0,236.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85091.51,23:38:11.51,651.7,47.0,10.54,155,94.0,246.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85101.51,23:38:21.51,651.1,36.0,7.9,159,94.0,256.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85111.51,23:38:31.51,651.7,36.0,6.24,158,94.0,266.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85121.51,23:38:41.51,652.2,31.0,6.18,161,94.0,276.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85131.51,23:38:51.51,650.8,33.0,8.07,161,94.0,286.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85141.51,23:39:01.51,651.2,40.0,8.15,151,94.0,296.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85151.51,23:39:11.51,650.6,30.0,5.98,149,,306.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85161.51,23:39:21.51,651.5,35.0,7.76,157,,316.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85171.51,23:39:31.51,653.9,45.0,11.25,158,,326.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85181.51,23:39:41.51,651.8,39.0,9.32,158,,336.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85191.51,23:39:51.51,652.7,41.0,10.91,158,,346.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85201.51,23:40:01.51,653.2,52.0,10.06,160,,356.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85211.51,23:40:11.51,652.8,31.0,5.37,158,,366.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85221.51,23:40:21.51,650.9,28.0,5.2,158,,376.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85231.51,23:40:31.51,650.7,31.0,5.85,159,,386.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85241.51,23:40:41.51,651.2,26.0,5.66,158,,396.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85251.51,23:40:51.51,652.8,34.0,5.81,158,,406.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85261.51,23:41:01.51,653.1,34.0,7.29,157,,416.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
