time,"[PCM] ATF Temperature (℃)","[PCM] Cylinder head temperature (℃)","# warm-ups since codes cleared ()","Altitude (GPS) (m)","Ambient air temperature (℃)","Average fuel consumption (Today) (L/100km)","Average fuel consumption (total) (L/100km)","Average fuel consumption (Week) (L/100km)","Average speed (km/h)","Average speed (GPS) (km/h)","Barometric pressure (kPa)","Calculated engine load value (%)","Calculated instant fuel rate (L/h)","Catalyst temperature Bank 1 Sensor 1 (℃)","Catalyst temperature Bank 2 Sensor 1 (℃)","Commanded evaporative purge (%)","Distance to empty (km)","Distance traveled since codes cleared (km)","Distance traveled with MIL on (km)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Evap. system vapor pressure (Pa)","Free space in fuel tank (L)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel level input (%) (%)","Fuel level input (V) (L)","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price ($)","Fuel used price (Today) ($)","Fuel used price (total) ($)","Fuel used price (Week) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Long term fuel % trim - Bank 1 (%)","Long term fuel % trim - Bank 2 (%)","MAF air flow rate (g/sec)","OBD Module Voltage (V)","Oxygen sensor 2 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 2 Voltage (V)","Power from MAF (hp)","Short term fuel % trim - Bank 1 (%)","Short term fuel % trim - Bank 2 (%)","Speed (GPS) (km/h)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",Latitude,Longtitude,
22:52:50.422,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:50.471,,,,,,,,,,,,,2.143695834498183,,,,,,,,,,,,,,,,,,,1.285364926650825,0.870065,1.8615460000000001,0.983367,1.2982185759173333,0.8787656500000001,1.8801614600000003,0.99320067,8.386562346229658,,,,6.390000000000001,,,,7.668,,,,,,,,21.4500525,39.3268699,
22:52:50.540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,21.4500525,39.3268699,
22:52:50.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8250000000000001,,,,,,,,,,21.4500525,39.3268699,
22:52:50.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,,,,,,,,21.4500525,39.3268699,
22:52:50.852,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:50.914,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:50.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:51.031,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:51.085,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:51.154,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:51.198,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:51.237,,,,,,,,,,,,,2.1537601341906627,,,,,,,,,,,,,,,,,,,1.2858245666435562,0.870525,1.8620060000000003,0.983827,1.2986828123099918,0.87923025,1.8806260600000004,0.99366527,8.42593587837158,,,,6.42,,,,7.704,,,,,,,,21.4500525,39.3268699,
22:52:51.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,21.4500525,39.3268699,
22:52:51.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8300000000000001,,,,,,,,,,21.4500525,39.3268699,
22:52:51.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865,,,,,,,,,21.4500525,39.3268699,
22:52:51.715,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:51.770,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:51.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:51.869,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:51.946,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:52.018,,,,,,,,,,,,,,,,,,,,,,,,,,,42.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:52.071,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:52.135,,,,,,,,,,,,,2.1738887335756227,,,,,,,,,,,,,,,,,,,1.286365377443668,0.871066,1.8625470000000002,0.984368,1.2992290312181047,0.8797766600000001,1.8811724700000003,0.99421168,8.50468294265543,,,,6.48,,,,7.776,,,,,,,,21.4500525,39.3268699,
22:52:52.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,21.4500525,39.3268699,
22:52:52.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845,,,,,,,,,,21.4500525,39.3268699,
22:52:52.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,21.4500525,39.3268699,
22:52:52.562,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:52.610,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:52.670,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:52.731,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:52.758,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:52.788,,,,,,,,,,,,,,,,,,,,,,,,,,,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:52.835,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:52.876,,,,,,,,,,,,,2.183953033268102,,,,,,,,,,,,,,,,,,,1.2868148017939616,0.871515,1.8629960000000003,0.984817,1.2996829498119011,0.88023015,1.8816259600000005,0.9946651700000001,8.54405647479735,,,,6.51,,,,7.811999999999999,,,,,,,,21.4500525,39.3268699,
22:52:52.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,21.4500525,39.3268699,
22:52:53.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,,,,,,,,,,21.4500525,39.3268699,
22:52:53.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855,,,,,,,,,21.4500525,39.3268699,
22:52:53.299,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:53.326,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:53.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:53.428,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:53.484,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:53.538,,,,,,,,,,,,,,,,,,,,,,,,,,,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:53.568,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:53.605,,,,,,,,,,,,,2.183953033268102,,,,,,,,,,,,,,,,,,,1.2872570826158793,0.871957,1.8634380000000004,0.985259,1.3001296534420381,0.8806765700000001,1.8820723800000003,0.99511159,8.54405647479735,,,,6.51,,,,7.811999999999999,,,,,,,,21.4500525,39.3268699,
22:52:53.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,21.4500525,39.3268699,
22:52:53.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,,,,,,,,,,21.4500525,39.3268699,
22:52:53.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855,,,,,,,,,21.4500525,39.3268699,
22:52:54.029,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:54.075,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:54.110,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:54.180,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:54.231,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:54.274,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:54.350,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:54.387,,,,,,,,,,,,,2.1805982667039423,,,,,,,,,,,,,,,,,,,1.2877321621098687,0.872432,1.8639130000000002,0.985734,1.3006094837309674,0.8811563200000001,1.8825521300000003,0.99559134,8.530931964083377,,,,6.5,,,,7.8,,,,,,,,21.4500525,39.3268699,
22:52:54.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,21.4500525,39.3268699,
22:52:54.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,,,,,,,,,,21.4500525,39.3268699,
22:52:54.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,,,,,,,,,21.4500525,39.3268699,
22:52:54.802,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:54.858,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:54.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:54.926,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:54.983,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:55.046,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:55.099,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:55.135,,,,,,,,,,,,,1.311713726586525,,,,,,,,,,,,,,,,,,,1.2880036972356725,0.872704,1.8641850000000004,0.986006,1.3008837342080293,0.88143104,1.8828268500000003,0.9958660600000001,5.131683689164001,,,,3.91,,,,4.692,,,,,,,,21.4500525,39.3268699,
22:52:55.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.333333333333334,,,,21.4500525,39.3268699,
22:52:55.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855,,,,,,,,,,21.4500525,39.3268699,
22:52:55.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865,,,,,,,,,21.4500525,39.3268699,
22:52:55.555,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:55.616,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:55.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:55.708,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:55.763,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:55.830,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:55.885,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:55.938,,,,,,,,,,,,,1.7277047805423542,,,,,,,,,,,,,,,,,,,1.2883896074537324,0.87309,1.8645710000000002,0.986392,1.3012735035282699,0.8818209000000001,1.8832167100000003,0.9962559200000001,6.7591230176968295,,,,5.15,,,,6.180000000000001,,,,,,,,21.4500525,39.3268699,
22:52:56.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.72549019607843,,,,21.4500525,39.3268699,
22:52:56.060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,21.4500525,39.3268699,
22:52:56.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,,,,,,,,21.4500525,39.3268699,
22:52:56.244,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:56.302,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:56.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:56.423,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:56.476,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:56.546,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:56.603,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:56.666,,,,,,,,,,,,,1.7176404808498744,,,,,,,,,,,,,,,,,,,1.2887366705017242,0.873437,1.8649180000000003,0.986739,1.3016240372067416,0.88217137,1.8835671800000005,0.9966063900000001,6.719749485554908,,,,5.12,,,,6.144,,,,,,,,21.4500525,39.3268699,
22:52:56.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.72549019607843,,,,21.4500525,39.3268699,
22:52:56.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,21.4500525,39.3268699,
22:52:56.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,,,,,,,,21.4500525,39.3268699,
22:52:56.967,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:57.019,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:57.060,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:57.155,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:57.197,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:57.235,,,,,,,,,,,,,,,,,,,,,,,,,,,42.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:57.294,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:57.346,,,,,,,,,,,,,1.7042214145932346,,,,,,,,,,,,,,,,,,,1.2890590654043428,0.873759,1.8652400000000002,0.987061,1.3019496560583863,0.8824965899999999,1.8838924000000001,0.99693161,6.667251442699008,,,,5.08,,,,6.096,,,,,,,,21.4500525,39.3268699,
22:52:57.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.72549019607843,,,,21.4500525,39.3268699,
22:52:57.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,21.4500525,39.3268699,
22:52:57.510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,,,,,,,,21.4500525,39.3268699,
22:52:57.740,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:57.767,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:57.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:57.875,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:57.927,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:57.987,,,,,,,,,,,,,,,,,,,,,,,,,,,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:58.045,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:58.110,,,,,,,,,,,,,1.7042214145932346,,,,,,,,,,,,,,,,,,,1.2894203090282361,0.87412,1.8656010000000003,0.987422,1.3023145121185185,0.8828612,1.8842570100000002,0.9972962200000001,6.667251442699008,,,,5.08,,,,6.096,,,,,,,,21.4500525,39.3268699,
22:52:58.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.72549019607843,,,,21.4500525,39.3268699,
22:52:58.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,21.4500525,39.3268699,
22:52:58.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.885,,,,,,,,,21.4500525,39.3268699,
22:52:58.531,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:58.585,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:58.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:58.709,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:58.759,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:58.806,,,,,,,,,,,,,,,,,,,,,,,,,,,42.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:58.852,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:58.926,,,,,,,,,,,,,1.7042214145932346,,,,,,,,,,,,,,,,,,,1.28980649686758,0.874506,1.8659870000000003,0.987808,1.3027045618362558,0.8832510600000001,1.8846468700000003,0.99768608,6.667251442699008,,,,5.08,,,,6.096,,,,,,,,21.4500525,39.3268699,
22:52:59.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.72549019607843,,,,21.4500525,39.3268699,
22:52:59.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,21.4500525,39.3268699,
22:52:59.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,,,,,21.4500525,39.3268699,
22:52:59.360,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:59.427,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:59.490,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:59.547,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:59.603,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:59.673,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:59.731,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:52:59.782,,,,,,,,,,,,,1.7209952474140342,,,,,,,,,,,,,,,,,,,1.2902156287809152,0.874915,1.8663960000000004,0.988217,1.3031177850687243,0.88366415,1.8850599600000004,0.99809917,6.73287399626888,,,,5.13,,,,6.156,,,,,,,,21.4500525,39.3268699,
22:52:59.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.72549019607843,,,,21.4500525,39.3268699,
22:52:59.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,21.4500525,39.3268699,
22:52:59.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,21.4500525,39.3268699,
22:53:00.208,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:53:00.263,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:53:00.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:53:00.390,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:53:00.468,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:53:00.531,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:53:00.559,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:53:00.587,,,,,,,,,,,,,1.734414313670674,,,,,,,,,,,,,,,,,,,1.290604642928059,0.875304,1.8667850000000001,0.988606,1.3035106893573396,0.8840570400000001,1.8854528500000003,0.99849206,6.785372039124777,,,,5.17,,,,6.204,,,,,,,,21.4500525,39.3268699,
22:53:00.650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.72549019607843,,,,21.4500525,39.3268699,
22:53:00.710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,21.4500525,39.3268699,
22:53:00.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,,,,,,,,,21.4500525,39.3268699,
22:53:00.918,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:53:00.959,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
22:53:01.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
