time,"Ambient air temperature (℃)","ATF temperature var.3 (℃)","Average fuel consumption (L/100km)","Average fuel consumption (Today) (L/100km)","Average fuel consumption (total) (L/100km)","Average fuel consumption (Week) (L/100km)","Average fuel consumption 10 sec (L/100km)","Average speed (km/h)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel rate (L/h)","Catalyst temperature Bank 1 Sensor 1 (℃)","Catalyst temperature Bank 2 Sensor 1 (℃)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine fuel rate (L/h)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel System A Use Percentage Bank 1 (%)","Fuel System A Use Percentage Bank 2 (%)","Fuel System B Use Percentage Bank 1 (%)","Fuel System B Use Percentage Bank 2 (%)","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price ($)","Fuel used price (Today) ($)","Fuel used price (total) ($)","Fuel used price (Week) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake air temperature B1S1 (℃)","Intake manifold absolute pressure (kPa)","Long term fuel % trim - Bank 1 (%)","Long term fuel % trim - Bank 2 (%)","OBD Module Voltage (V)","Short term fuel % trim - Bank 1 (%)","Short term fuel % trim - Bank 2 (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",
17:55:59.766,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:55:59.807,,,,,,,,0.19898154855823197,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:55:59.897,,,,,,,,,,,,,,,,,,,,601,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:55:59.936,,,,,,,,0.19895474928382473,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:55:59.996,,,,,,,,,,,,,,,,,,,,604,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:00.048,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:00.076,,,,,,,,0.19892552327883964,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:00.149,,,,,,,,,,,,,,,,,,,,610,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:00.196,,,,,,,,0.19890039769748846,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:00.276,,,,,,,,,,,,,,,,,,,,603,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:00.316,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:00.336,,,,,,,,0.19887123524918776,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:00.417,,,,,,,,,,,,,,,,,,,,606,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:00.467,,,,,,,,0.19884373686098367,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:00.566,,,,,,,,,,,,,,,,,,,,605,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:00.617,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:00.656,,,,,,,,0.19880438096014985,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:00.756,,,,,,,,,,,,,,,,,,,,605,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:00.806,,,,,,,,0.19877298025498527,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:00.890,,,,,,,,,,,,,,,,,,,,597,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:00.926,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:00.956,,,,,,,,0.19874183867070994,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:01.037,,,,,,,,,,,,,,,,,,,,594,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:01.087,,,,,,,,0.19871443872691932,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:01.166,,,,,,,,,,,,,,,,,,,,602,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:01.217,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:01.249,,,,,,,,0.1986807264432384,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:01.337,,,,,,,,,,,,,,,,,,,,607,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:01.387,,,,,,,,0.19865197315513639,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:01.466,,,,,,,,,,,,,,,,,,,,601,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:01.515,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:01.548,,,,,,,,0.19861847554808046,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:01.636,,,,,,,,,,,,,,,,,,,,594,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:01.686,,,,,,,,0.19858962776361244,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:01.926,,,,,,,,,,,,,,,,,,,,597,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:01.966,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:02.007,,,,,,,,0.19852283189693146,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:02.096,,,,,,,,,,,,,,,,,,,,602,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:02.135,,,,,,,,0.19849618956990892,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:02.225,,,,,,,,,,,,,,,,,,,,599,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:02.276,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:02.295,,,,,,,,0.19846281472819033,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:02.376,,,,,,,,,,,,,,,,,,,,603,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:02.426,,,,,,,,0.19843574215591672,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:02.496,,,,,,,,,,,,,,,,,,,,601,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:02.547,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:02.575,,,,,,,,0.19840462017705482,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:02.665,,,,,,,,,,,,,,,,,,,,598,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:02.707,,,,,,,,0.19837731896954708,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:02.786,,,,,,,,,,,,,,,,,,,,602,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:02.836,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:02.856,,,,,,,,0.19834632555279166,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:02.936,,,,,,,,,,,,,,,,,,,,597,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:02.986,,,,,,,,0.19831939930073894,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:03.056,,,,,,,,,,,,,,,,,,,,597,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:03.095,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:03.115,,,,,,,,0.19829246536865264,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:03.175,,,,,,,,,,,,,,,,,,,,604,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:03.215,,,,,,,,0.1982716899278132,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:03.306,,,,,,,,,,,,,,,,,,,,601,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:03.367,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:03.386,,,,,,,,0.19823628701604862,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:03.449,,,,,,,,,,,,,,,,,,,,594,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:03.488,,,,,,,,0.19821504865251385,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:03.577,,,,,,,,,,,,,,,,,,,,598,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:03.626,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:03.656,,,,,,,,0.19818028519522024,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:03.756,,,,,,,,,,,,,,,,,,,,603,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:03.795,,,,,,,,0.19815140669613196,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:03.856,,,,,,,,,,,,,,,,,,,,591,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:03.906,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:03.935,,,,,,,,0.19812229700122191,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:04.005,,,,,,,,,,,,,,,,,,,,598,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:04.055,,,,,,,,0.1980974878245183,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:04.135,,,,,,,,,,,,,,,,,,,,594,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:04.176,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:04.205,,,,,,,,0.198066422445142,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:04.295,,,,,,,,,,,,,,,,,,,,595,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:04.335,,,,,,,,0.1980394648396287,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:04.386,,,,,,,,,,,,,,,,,,,,599,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:04.427,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:04.455,,,,,,,,0.19801470799520052,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:04.529,,,,,,,,,,,,,,,,,,,,603,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:04.576,,,,,,,,0.19798967327957676,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:04.655,,,,,,,,,,,,,,,,,,,,595,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:04.687,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:04.707,,,,,,,,0.19796249791521883,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:04.795,,,,,,,,,,,,,,,,,,,,601,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:04.836,,,,,,,,0.1979359519149894,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:04.887,,,,,,,,,,,,,,,,,,,,601,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:04.935,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:04.956,,,,,,,,0.19791102022743515,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:05.028,,,,,,,,,,,,,,,,,,,,596,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:05.336,,,,,,,,0.19783252691260736,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:05.427,,,,,,,,,,,,,,,,,,,,593,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:05.476,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:05.506,,,,,,,,0.19779733249611972,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:05.575,,,,,,,,,,,,,,,,,,,,601,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:05.626,,,,,,,,0.1977725182219819,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:05.707,,,,,,,,,,,,,,,,,,,,592,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:05.748,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:05.766,,,,,,,,0.19774367885812963,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:05.835,,,,,,,,,,,,,,,,,,,,596,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:05.876,,,,,,,,0.19772105654491093,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:05.966,,,,,,,,,,,,,,,,,,,,604,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:06.006,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:06.026,,,,,,,,0.1976899981915992,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:06.115,,,,,,,,,,,,,,,,,,,,600,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:06.159,,,,,,,,0.19766253414290552,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:06.247,,,,,,,,,,,,,,,,,,,,596,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:06.295,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:06.316,,,,,,,,0.19763017544962844,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:06.396,,,,,,,,,,,,,,,,,,,,600,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:06.448,,,,,,,,0.19760295503525965,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:06.526,,,,,,,,,,,,,,,,,,,,600,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:06.567,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:06.586,,,,,,,,0.1975745082554735,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:06.656,,,,,,,,,,,,,,,,,,,,593,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:06.696,,,,,,,,0.19755186569560534,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:06.776,,,,,,,,,,,,,,,,,,,,599,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:06.817,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:06.848,,,,,,,,0.1975205538160148,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:06.926,,,,,,,,,,,,,,,,,,,,599,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:06.968,,,,,,,,0.1974958438427474,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:07.048,,,,,,,,,,,,,,,,,,,,596,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:07.096,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:07.116,,,,,,,,0.19746533751492307,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:07.196,,,,,,,,,,,,,,,,,,,,604,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:07.248,,,,,,,,0.1974381715014048,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:07.306,,,,,,,,,,,,,,,,,,,,604,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:07.349,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:07.366,,,,,,,,0.19741383426147258,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:07.448,,,,,,,,,,,,,,,,,,,,588,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:07.496,,,,,,,,0.19738717758883317,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:07.566,,,,,,,,,,,,,,,,,,,,603,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:07.618,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:07.649,,,,,,,,0.1973557126229828,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:07.736,,,,,,,,,,,,,,,,,,,,596,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:07.786,,,,,,,,0.19732750458265833,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:07.866,,,,,,,,,,,,,,,,,,,,601,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:07.918,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:07.948,,,,,,,,0.19729413351442665,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:08.050,,,,,,,,,,,,,,,,,,,,592,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:08.096,,,,,,,,0.19726355301531523,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:08.196,,,,,,,,,,,,,,,,,,,,606,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:08.236,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:08.266,,,,,,,,0.19722888034173663,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:08.368,,,,,,,,,,,,,,,,,,,,604,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:08.418,,,,,,,,0.1971976961349191,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:08.496,,,,,,,,,,,,,,,,,,,,599,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:08.787,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:08.819,,,,,,,,0.19711529473894712,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:08.949,,,,,,,,,,,,,,,,,,,,604,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:09.008,,,,,,,,0.19707665276851746,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:09.136,,,,,,,,,,,,,,,,,,,,608,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:09.206,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:09.236,,,,,,,,0.19702989411710103,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:09.316,,,,,,,,,,,,,,,,,,,,603,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:09.358,,,,,,,,0.19700483191176202,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:09.436,,,,,,,,,,,,,,,,,,,,592,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:09.486,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:09.516,,,,,,,,0.19697254623635174,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:09.587,,,,,,,,,,,,,,,,,,,,599,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:09.637,,,,,,,,0.19694759047324367,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:09.707,,,,,,,,,,,,,,,,,,,,601,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:09.756,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:09.777,,,,,,,,0.19691906351103036,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:09.849,,,,,,,,,,,,,,,,,,,,589,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:09.897,,,,,,,,0.19689446244432207,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:09.967,,,,,,,,,,,,,,,,,,,,605,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:10.016,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:10.027,,,,,,,,0.1968678692618471,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:10.107,,,,,,,,,,,,,,,,,,,,594,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:10.150,,,,,,,,0.19684258621831946,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:10.216,,,,,,,,,,,,,,,,,,,,600,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:10.256,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:10.287,,,,,,,,0.19681473501900235,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:10.367,,,,,,,,,,,,,,,,,,,,596,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:10.408,,,,,,,,0.19678997624534125,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:10.487,,,,,,,,,,,,,,,,,,,,601,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:10.535,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:10.566,,,,,,,,0.1967575089894032,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:10.650,,,,,,,,,,,,,,,,,,,,595,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:10.716,,,,,,,,0.1967270275779404,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:10.796,,,,,,,,,,,,,,,,,,,,600,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:10.849,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:10.877,,,,,,,,0.19669414264005464,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:10.957,,,,,,,,,,,,,,,,,,,,604,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:11.007,,,,,,,,0.19666758789439112,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
17:56:11.077,,,,,,,,,,,,,,,,,,,,601,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:11.128,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:11.160,,,,,,,,0.19663617073622586,,,,,,0.05260822602777786,0.052611,1.331803,0.052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
